month	EM1_HollowSurf	EM1_Hollow5cm	EM1_Hollow20cm	EM1_Hollow40cm	EM1_Hollow80cm	EM1_Hollow160cm	EM1_Hollow200cm
1	-0.687083333	-0.316020833	0.655583333	1.651104167	3.4194375	5.7290625	6.196583333
1	-0.967083333	-0.458541667	0.597875	1.589229167	3.345895833	5.657208333	6.132708333
1	-1.160208333	-0.539791667	0.588833333	1.584645833	3.3338125	5.648458333	6.133625
1	-0.996666667	-0.49375	0.591104167	1.584625	3.321958333	5.637979167	6.1259375
1	-1.187083333	-0.593333333	0.560520833	1.568291667	3.3094375	5.630979167	6.131020833
1	-0.71125	-0.384791667	0.608895833	1.603770833	3.3311875	5.649916667	6.149583333
1	-0.725416667	-0.405	0.563520833	1.56375	3.296291667	5.619041667	6.1304375
1	-0.479375	-0.236666667	0.674458333	1.6665625	3.395	5.720395833	6.235770833
1	-0.217916667	-0.100416667	0.703770833	1.67825	3.397208333	5.723479167	6.240479167
1	-0.137708333	-0.07625	0.667958333	1.6288125	3.3379375	5.664520833	6.1870625
1	-0.24	-0.162708333	0.565916667	1.513458333	3.213041667	5.537520833	6.068791667
1	-0.387291667	-0.251104167	0.501354167	1.43675	3.1245	5.447770833	5.985854167
2	-0.607291667	-0.364145833	0.460333333	1.3935	3.0746875	5.398645833	5.947083333
2	-0.646875	-0.375625	0.484729167	1.410583333	3.080041667	5.405041667	5.9565625
2	-0.5725	-0.341104167	0.492958333	1.406416667	3.058979167	5.38175	5.9351875
2	-0.7625	-0.450416667	0.436375	1.358083333	3.011208333	5.337354167	5.902041667
2	-0.505833333	-0.257770833	0.592458333	1.502145833	3.138604167	5.461479167	6.026375
2	-0.440833333	-0.257916667	0.531895833	1.437583333	3.069666667	5.393979167	5.963541667
2	-0.33125	-0.210458333	0.5195625	1.411291667	3.02975	5.351	5.922708333
2	-0.254395833	-0.13	0.5866875	1.477395833	3.092625	5.413083333	5.993854167
2	-0.243958333	-0.130833333	0.569125	1.447854167	3.052895833	5.372958333	5.954833333
2	-0.184791667	-0.101875	0.5713125	1.439229167	3.032375	5.35	5.934541667
2	-0.180416667	-0.1175	0.529041667	1.387291667	2.967979167	5.281291667	5.869895833
2	-0.15975	-0.086791667	0.558979167	1.416166667	2.991395833	5.302875	5.9013125
2	-0.171583333	-0.105854167	0.5260625	1.3703125	2.933416667	5.242916667	5.842479167
2	-0.160125	-0.093666667	0.5310625	1.3671875	2.917833333	5.222208333	5.825854167
2	-0.2369375	-0.1555	0.474104167	1.304625	2.846604167	5.146833333	5.756604167
2	-0.248104167	-0.159520833	0.4706875	1.2885	2.816395833	5.111625	5.724479167
2	-0.27	-0.144791667	0.513083333	1.335354167	2.863541667	5.1618125	5.7801875
2	-0.243125	-0.149791667	0.485666667	1.290104167	2.798	5.089354167	5.704770833
2	-0.293541667	-0.1953125	0.438479167	1.24	2.737770833	5.0215625	5.646
2	-0.341666667	-0.2115	0.441416667	1.2410625	2.733208333	5.015270833	5.645333333
2	-0.369020833	-0.2128125	0.4601875	1.258041667	2.744604167	5.025270833	5.659270833
2	-0.3075	-0.161458333	0.506895833	1.294541667	2.768666667	5.0451875	5.676041667
2	-0.237791667	-0.127791667	0.514645833	1.295479167	2.756333333	5.025708333	5.658520833
2	-0.20875	-0.111604167	0.513729167	1.2925625	2.748354167	5.013020833	5.651770833
2	-0.275854167	-0.179166667	0.438354167	1.210875	2.659979167	4.9230625	5.564979167
2	-0.220416667	-0.1098125	0.5145625	1.2858125	2.728958333	4.9876875	5.6340625
2	-0.159291667	-0.045395833	0.577729167	1.341958333	2.775458333	5.028979167	5.676
2	-0.147020833	-0.061	0.540145833	1.294833333	2.716458333	4.964958333	5.612770833
3	-0.179604167	-0.11375	0.466354167	1.213041667	2.6256875	4.8694375	5.520916667
3	-0.251791667	-0.140958333	0.462895833	1.211	2.621229167	4.859145833	5.516666667
3	-0.192708333	-0.067604167	0.5478125	1.288395833	2.687979167	4.921395833	5.577333333
3	-0.20875	-0.107791667	0.494833333	1.228708333	2.620458333	4.851854167	5.5085
3	-0.182291667	-0.105729167	0.477104167	1.206104167	2.589083333	4.814791667	5.4736875
3	-0.202354167	-0.1386875	0.4273125	1.150895833	2.524791667	4.743541667	5.407291667
3	-0.158895833	-0.076291667	0.501291667	1.230729167	2.6039375	4.8185625	5.488604167
3	-0.157708333	-0.08825	0.471479167	1.18625	2.547166667	4.7598125	5.4253125
3	-0.105833333	-0.037604167	0.517770833	1.227479167	2.581916667	4.790479167	5.457020833
3	-0.1225	-0.075125	0.466041667	1.168916667	2.513229167	4.714729167	5.382083333
3	-0.10875	-0.0568125	0.481979167	1.183708333	2.523041667	4.719041667	5.390541667
3	-0.132270833	-0.089916667	0.4386875	1.132770833	2.462729167	4.651666667	5.324229167
3	-0.09775	-0.036083333	0.504666667	1.202895833	2.531208333	4.7155625	5.3945625
3	-0.083291667	-0.0128125	0.526833333	1.219458333	2.542125	4.7258125	5.403770833
3	-0.114916667	-0.0636875	0.4579375	1.1376875	2.4468125	4.6229375	5.2985
3	-0.159958333	-0.113104167	0.405041667	1.080083333	2.380208333	4.548291667	5.2291875
3	-0.203854167	-0.123083333	0.415583333	1.098291667	2.401979167	4.568333333	5.2555625
3	-0.15625	-0.089791667	0.433895833	1.101625	2.3910625	4.552958333	5.234
3	-0.134208333	-0.063354167	0.463458333	1.130166667	2.4118125	4.566208333	5.252375
3	-0.156375	-0.0825	0.446395833	1.1119375	2.3898125	4.540291667	5.229083333
3	-0.152604167	-0.0808125	0.445270833	1.10625	2.3768125	4.52	5.210375
3	-0.112458333	-0.0410625	0.485791667	1.145958333	2.412791667	4.554354167	5.245979167
3	-0.069166667	-0.016520833	0.496395833	1.1523125	2.4136875	4.551229167	5.240916667
3	-0.048145833	-0.017395833	0.4754375	1.121541667	2.371729167	4.504020833	5.192270833
3	0.000854167	0.036395833	0.53025	1.181125	2.428229167	4.555645833	5.247833333
3	0.051083333	0.080645833	0.562854167	1.199145833	2.432541667	4.546229167	5.2365625
3	-0.022020833	0.012020833	0.496291667	1.141333333	2.3771875	4.496270833	5.1905625
3	-0.0493125	-0.009104167	0.476479167	1.119875	2.35225	4.466270833	5.163583333
3	-0.014583333	0.025958333	0.506229167	1.158916667	2.3865	4.497291667	5.194416667
3	0.046854167	0.071291667	0.519875	1.1911875	2.412208333	4.517208333	5.211708333
3	-0.049270833	-0.035333333	0.3746875	1.05425	2.279020833	4.377541667	5.072479167
4	-0.063041667	-0.036125	0.3680625	1.0483125	2.28625	4.3796875	5.079520833
4	-0.072041667	-0.0456875	0.344958333	1.014791667	2.2553125	4.3468125	5.046833333
4	-0.0645625	-0.023791667	0.370645833	1.034875	2.277979167	4.367375	5.067645833
4	0.0014375	0.024833333	0.404979167	1.057979167	2.2953125	4.383625	5.0828125
4	-0.077333333	-0.050979167	0.332875	0.981625	2.215854167	4.300125	4.998375
4	-0.042291667	-0.018958333	0.358854167	1.000291667	2.227708333	4.3119375	5.011854167
4	-0.032479167	-0.010166667	0.361083333	0.9976875	2.222395833	4.302208333	4.999041667
4	-0.021208333	0.000145833	0.371958333	1.001291667	2.220208333	4.296583333	4.995729167
4	-0.0463125	-0.026	0.3430625	0.971854167	2.1863125	4.259958333	4.960583333
4	-0.040166667	-0.013958333	0.3573125	0.9841875	2.196375	4.2701875	4.972645833
4	-0.070208333	-0.049791667	0.314541667	0.936020833	2.14175	4.212541667	4.915375
4	-0.04275	-0.022354167	0.3406875	0.957354167	2.154583333	4.220541667	4.924520833
4	-0.0663125	-0.047041667	0.311958333	0.924833333	2.117270833	4.177083333	4.880833333
4	-0.0709375	-0.036708333	0.330604167	0.946395833	2.138375	4.197979167	4.90425
4	-0.036541667	-0.009979167	0.350875	0.958895833	2.143458333	4.198270833	4.9026875
4	-0.012479167	0.011104167	0.369333333	0.972291667	2.1495	4.198645833	4.902875
4	-0.040458333	-0.018020833	0.339479167	0.939125	2.110145833	4.1553125	4.86125
4	-0.043395833	-0.019333333	0.337375	0.935166667	2.101604167	4.146125	4.8528125
4	-0.0280625	-0.0086875	0.34525	0.943666667	2.1064375	4.146	4.854708333
4	-0.052458333	-0.022	0.338979167	0.939770833	2.1006875	4.13575	4.847666667
4	-0.075125	-0.040125	0.321645833	0.916375	2.071604167	4.102854167	4.8133125
4	-0.0480625	-0.024375	0.328166667	0.915	2.064479167	4.089854167	4.79575
4	-0.019895833	0.003020833	0.35275	0.939020833	2.084083333	4.107479167	4.816854167
4	-0.066083333	-0.034916667	0.319958333	0.90375	2.047125	4.0673125	4.7765625
4	-0.026333333	0.009541667	0.366770833	0.952666667	2.094354167	4.113791667	4.827041667
4	0.0126875	0.041833333	0.388479167	0.972520833	2.106020833	4.120895833	4.831166667
4	0.003708333	0.0398125	0.387770833	0.965208333	2.0960625	4.1043125	4.813770833
4	-0.008520833	0.018895833	0.351604167	0.929916667	2.054104167	4.057854167	4.764666667
4	0.009833333	0.051020833	0.388020833	0.967166667	2.0928125	4.0960625	4.8076875
4	0.054104167	0.0884375	0.404291667	0.98125	2.1	4.099645833	4.810083333
5	-0.014833333	0.0178125	0.336708333	0.883583333	1.993083333	3.986395833	4.699541667
5	-0.015291667	0.001833333	0.316145833	0.851666667	1.952479167	3.94075	4.654333333
5	0.227166667	0.089895833	0.349916667	0.885458333	1.978708333	3.963958333	4.677104167
5	0.311875	0.125458333	0.353604167	0.892604167	1.971958333	3.949208333	4.664729167
5	1.027583333	0.406375	0.379104167	0.909708333	1.9779375	3.955395833	4.670145833
5	2.571104167	1.162666667	0.45625	0.953708333	2.006895833	3.981020833	4.696458333
5	3.025229167	1.6749375	0.548666667	0.975083333	1.985375	3.9525	4.665979167
5	3.8439375	2.4928125	0.7961875	1.060020833	2.005166667	3.9628125	4.677979167
5	4.184479167	3.079041667	1.161875	1.126875	1.979458333	3.922958333	4.640083333
5	4.162375	3.289458333	1.554375	1.266854167	1.978770833	3.895729167	4.608125
5	3.218375	2.899145833	1.865125	1.411833333	1.967770833	3.858125	4.572041667
5	3.3856875	2.8075	1.831125	1.5779375	2.009979167	3.868895833	4.584166667
5	3.557833333	3.083979167	2.1040625	1.701729167	2.058270833	3.879666667	4.597520833
5	6.5978125	5.075270833	2.590333333	1.9064375	2.16075	3.935520833	4.653645833
5	8.135791667	6.6155625	3.436375	2.055645833	2.1236875	3.844270833	4.552291667
5	8.066333333	6.852770833	4.1590625	2.440375	2.218145833	3.888104167	4.599958333
5	9.228479167	7.8828125	4.8116875	2.789104167	2.2589375	3.864895833	4.575645833
5	8.76125	7.759770833	5.206104167	3.13725	2.321645833	3.847375	4.555104167
5	9.484791667	8.199708333	5.472520833	3.453416667	2.412791667	3.844666667	4.550270833
5	9.126875	8.411708333	5.9524375	3.729604167	2.4983125	3.821875	4.523729167
5	7.565395833	7.372375	6.051541667	4.0289375	2.6135	3.823666667	4.521229167
5	8.3700625	7.646729167	5.9154375	4.2649375	2.768875	3.86425	4.561020833
5	8.774208333	8.029083333	6.059	4.354791667	2.83375	3.8045	4.4918125
5	8.097979167	7.480770833	6.125625	4.538854167	2.979770833	3.8355	4.519458333
5	9.131875	8.304104167	6.330770833	4.655125	3.074208333	3.817958333	4.494479167
5	9.0715	8.2448125	6.4638125	4.828875	3.219895833	3.856916667	4.525354167
5	9.330520833	8.5363125	6.686270833	4.944395833	3.293	3.826354167	4.483270833
5	10.09229167	9.00625	6.8873125	5.105854167	3.399354167	3.835708333	4.482270833
5	11.60291667	10.05875	7.243833333	5.2790625	3.504583333	3.844958333	4.47525
5	12.57416667	11.13395833	7.901875	5.501875	3.606145833	3.858208333	4.479541667
5	13.30854167	11.83958333	8.458333333	5.79875	3.704416667	3.860229167	4.467270833
6	11.56625	11.04666667	8.825416667	6.133958333	3.816333333	3.8739375	4.470666667
6	10.21104167	9.977916667	8.643958333	6.376333333	3.908979167	3.8593125	4.440479167
6	9.517354167	9.433541667	8.527708333	6.565458333	4.0686875	3.899604167	4.463583333
6	10.39833333	9.905	8.477291667	6.6469375	4.198270833	3.912833333	4.463166667
6	9.624166667	9.4175	8.385208333	6.712020833	4.3281875	3.929125	4.4619375
6	9.236104167	8.984791667	8.175833333	6.749354167	4.4544375	3.953541667	4.470041667
6	10.07583333	9.473333333	8.163958333	6.732541667	4.531416667	3.940104167	4.4376875
6	10.42904167	9.742083333	8.284166667	6.798604167	4.6585625	3.9859375	4.462979167
6	10.21479167	9.861041667	8.476666667	6.870395833	4.7663125	4.028979167	4.487791667
6	11.65145833	10.58083333	8.578958333	6.9578125	4.860541667	4.059291667	4.500083333
6	12.91041667	11.581875	8.970416667	7.065958333	4.942083333	4.081895833	4.5018125
6	12.32875	11.48895833	9.327083333	7.233416667	5.0189375	4.106145833	4.503458333
6	12.53625	11.62395833	9.4975	7.425104167	5.120541667	4.1546875	4.5339375
6	12.67395833	11.83583333	9.710416667	7.567166667	5.187583333	4.1611875	4.518041667
6	13.79541667	12.61458333	10.04125	7.737895833	5.2844375	4.197145833	4.5370625
6	13.25625	12.40229167	10.25083333	7.9185	5.382479167	4.229104167	4.546645833
6	13.12875	12.55166667	10.50708333	8.074166667	5.453791667	4.2354375	4.53225
6	11.7475	11.47583333	10.31375	8.2526875	5.58375	4.296145833	4.57575
6	13.00020833	12.13145833	10.366875	8.3725	5.7265625	4.369395833	4.63275
6	13.44520833	12.69104167	10.65416667	8.44375	5.799020833	4.365854167	4.605729167
6	15.32604167	13.88041667	11.01520833	8.597708333	5.9120625	4.409125	4.629833333
6	15.575625	14.42666667	11.50291667	8.784791667	5.9958125	4.429770833	4.630375
6	15.484375	14.43270833	11.75604167	9.0225	6.09575	4.467916667	4.651458333
6	15.48208333	14.40541667	11.86770833	9.237291667	6.201416667	4.500979167	4.662354167
6	16.62708333	15.21916667	12.20916667	9.466458333	6.358604167	4.583875	4.730020833
6	17.04958333	15.723125	12.61125	9.658958333	6.456770833	4.601291667	4.726166667
6	16.75291667	15.67625	12.88958333	9.890833333	6.583020833	4.643583333	4.746583333
6	16.86916667	15.86395833	13.12020833	10.09104167	6.6986875	4.673875	4.7575
6	16.62125	15.78958333	13.26333333	10.28270833	6.806666667	4.696625	4.760666667
6	15.3825	14.89583333	13.141875	10.46854167	6.946041667	4.752604167	4.796625
7	15.54979167	14.884375	13.05	10.583125	7.083541667	4.798916667	4.823083333
7	15.35208333	14.74708333	12.99479167	10.649375	7.204520833	4.8345625	4.837458333
7	15.545625	14.76020833	12.95291667	10.69958333	7.3259375	4.875604167	4.857770833
7	16.17270833	15.143125	13.05145833	10.77104167	7.461479167	4.938083333	4.899291667
7	17.66854167	16.09979167	13.28145833	10.82895833	7.545354167	4.958354167	4.896645833
7	16.923125	15.92375	13.54020833	10.93833333	7.636958333	4.996583333	4.913666667
7	17.781875	16.34479167	13.7	11.094375	7.756833333	5.065020833	4.962354167
7	18.77041667	17.26416667	14.17645833	11.25520833	7.857229167	5.114916667	4.9904375
7	17.13479167	16.66979167	14.48416667	11.4425	7.936979167	5.143208333	4.995729167
7	16.49354167	16.09395833	14.389375	11.62645833	8.023145833	5.169208333	4.996
7	16.25166667	15.648125	14.133125	11.76458333	8.168416667	5.262666667	5.073770833
7	18.40333333	17.005625	14.299375	11.804375	8.259166667	5.2851875	5.074041667
7	19.76208333	18.19395833	14.86291667	11.92145833	8.351666667	5.315958333	5.081541667
7	18.63729167	17.89645833	15.26770833	12.11208333	8.436458333	5.344104167	5.088479167
7	18.38041667	17.55708333	15.24291667	12.29479167	8.522291667	5.372458333	5.095645833
7	19.14229167	17.93875	15.35083333	12.50229167	8.69125	5.480958333	5.185145833
7	19.89854167	18.64645833	15.70291667	12.63	8.773958333	5.496395833	5.178041667
7	20.86645833	19.511875	16.23958333	12.86166667	8.917291667	5.575520833	5.23725
7	20.02583333	19.54125	16.95604167	13.12625	9.021458333	5.614166667	5.2554375
7	18.27583333	18.16291667	16.73229167	13.40666667	9.131666667	5.657083333	5.277625
7	17.35916667	17.14958333	16.16145833	13.57958333	9.299791667	5.7443125	5.3475
7	18.20375	17.675625	16.010625	13.55291667	9.406666667	5.756916667	5.334
7	16.40666667	16.47729167	15.72625	13.554375	9.546041667	5.824708333	5.382583333
7	16.48770833	16.26854167	15.414375	13.52833333	9.684375	5.895729167	5.435520833
7	16.5975	16.36729167	15.28916667	13.430625	9.758958333	5.920916667	5.438375
7	15.17166667	15.54708333	15.12895833	13.37854167	9.857708333	5.983041667	5.48
7	13.56520833	14.185	14.563125	13.28791667	9.931458333	6.038458333	5.513020833
7	14.09833333	14.13479167	14.10125	13.14041667	10.01229167	6.1055	5.558666667
7	14.14854167	14.19708333	13.974375	12.975	10.06770833	6.160395833	5.593833333
7	15.37958333	14.93270833	14.01708333	12.87645833	10.12520833	6.234020833	5.647708333
7	15.71916667	15.30229167	14.15291667	12.80958333	10.141875	6.279625	5.6688125
8	15.1825	14.97520833	14.17	12.79895833	10.170625	6.348791667	5.720125
8	14.585	14.65270833	14.09729167	12.76791667	10.1675	6.382645833	5.734291667
8	13.62208333	13.990625	13.92791667	12.75145833	10.20166667	6.452041667	5.785708333
8	12.99916667	13.45854167	13.68875	12.70583333	10.23729167	6.524729167	5.841875
8	14.61145833	14.31770833	13.62770833	12.61104167	10.24458333	6.5660625	5.868375
8	14.10125	14.06979167	13.61104167	12.544375	10.24166667	6.600645833	5.886458333
8	14.36083333	14.215	13.600625	12.52520833	10.27791667	6.6764375	5.948833333
8	14.8525	14.493125	13.601875	12.46291667	10.255	6.696354167	5.9535
8	12.986875	13.45145833	13.50041667	12.44520833	10.25833333	6.7420625	5.989104167
8	14.018125	13.83520833	13.35083333	12.42395833	10.284375	6.810666667	6.0494375
8	14.06916667	13.88020833	13.33125	12.37395833	10.29520833	6.863770833	6.094
8	13.56020833	13.69708333	13.34666667	12.34625	10.299375	6.900958333	6.121958333
8	12.05458333	12.755625	13.174375	12.329375	10.31270833	6.953729167	6.166979167
8	12.723125	12.91	12.97229167	12.27104167	10.32020833	6.999666667	6.207229167
8	12.72083333	12.906875	12.89770833	12.20145833	10.32729167	7.044583333	6.244895833
8	13.83416667	13.49916667	12.92229167	12.151875	10.33854167	7.094958333	6.293145833
8	14.299375	13.89958333	13.074375	12.14104167	10.34458333	7.140416667	6.332083333
8	15.63645833	14.70770833	13.275	12.15666667	10.34333333	7.1715	6.356916667
8	17.37729167	15.88333333	13.631875	12.21270833	10.33354167	7.2019375	6.3835
8	17.92729167	16.473125	14.08333333	12.36729167	10.37041667	7.271520833	6.449270833
8	18.24479167	17.01645833	14.51375	12.49833333	10.33604167	7.261833333	6.434708333
8	15.01395833	15.27375	14.58791667	12.69791667	10.36625	7.308020833	6.481979167
8	13.8325	14.24125	14.27604167	12.82979167	10.418125	7.3565	6.5296875
8	17.63229167	16.19791667	14.286875	12.86125	10.471875	7.395270833	6.5655625
8	20.20145833	18.05	14.78375	12.89	10.48666667	7.391791667	6.559916667
8	19.8725	18.279375	15.30520833	13.05458333	10.52270833	7.4115	6.578979167
8	19.86770833	18.53979167	15.73479167	13.28354167	10.578125	7.449145833	6.6185
8	19.30979167	18.22895833	15.90958333	13.51291667	10.63875	7.481729167	6.649541667
8	17.890625	17.554375	15.99375	13.64395833	10.65604167	7.460666667	6.624895833
8	18.723125	17.92875	16.1225	13.84979167	10.78166667	7.539458333	6.703354167
8	17.95958333	17.47833333	16.08666667	13.95520833	10.84770833	7.550604167	6.70925
9	17.12333333	17.083125	16.06145833	14.01291667	10.90083333	7.554104167	6.711145833
9	14.94833333	15.76854167	15.80333333	14.078125	10.99270833	7.6018125	6.760354167
9	13.30645833	14.33916667	15.25666667	14.09083333	11.12416667	7.676875	6.830145833
9	14.30020833	14.82166667	14.94708333	13.93208333	11.16104167	7.6741875	6.82125
9	12.2725	13.44729167	14.59020833	13.833125	11.24020833	7.725895833	6.867875
9	15.93416667	15.19583333	14.444375	13.708125	11.30104167	7.769875	6.9028125
9	16.83416667	16.10229167	14.70770833	13.59854167	11.30583333	7.776479167	6.902145833
9	14.115625	14.65604167	14.69270833	13.56520833	11.28916667	7.775541667	6.89475
9	15.83333333	15.409375	14.63	13.57166667	11.31729167	7.8186875	6.926229167
9	16.866875	16.134375	14.75125	13.546875	11.32666667	7.848916667	6.948375
9	14.491875	14.88291667	14.72625	13.565625	11.34979167	7.892333333	6.9835
9	12.096875	13.37895833	14.401875	13.54958333	11.365	7.9270625	7.013145833
9	10.94791667	12.35083333	13.92708333	13.49375	11.41354167	7.9936875	7.074291667
9	11.78479167	12.50833333	13.52583333	13.304375	11.39479167	7.9921875	7.0621875
9	12.30927083	12.98979167	13.45479167	13.12645833	11.37833333	8.008020833	7.072875
9	8.6190625	10.630625	13.06625	13.04458333	11.415	8.078708333	7.140958333
9	9.795041667	10.79729167	12.57333333	12.86145833	11.40125	8.108041667	7.1633125
9	13.75083333	13.19229167	12.65	12.645625	11.359375	8.114208333	7.161479167
9	15.551875	14.531875	13.004375	12.52395833	11.29916667	8.113958333	7.155395833
9	13.46104167	13.639375	13.26541667	12.54395833	11.27729167	8.166875	7.208875
9	10.39391667	11.76270833	13.05479167	12.58166667	11.25208333	8.200166667	7.241833333
9	8.3820625	10.05625	12.48604167	12.54770833	11.26145833	8.2665625	7.3080625
9	11.48770833	11.67791667	12.25270833	12.40125	11.2475	8.304791667	7.343166667
9	10.965	11.48791667	12.18625	12.22125	11.18104167	8.2834375	7.320395833
9	10.096	10.90291667	12.05333333	12.12604167	11.16125	8.318520833	7.358145833
9	12.14979167	12.04145833	12.06666667	12.06166667	11.15458333	8.374375	7.416854167
9	14.52729167	13.61604167	12.30583333	11.97979167	11.09395833	8.3675	7.4075
9	13.821875	13.68020833	12.63583333	11.90145833	10.955	8.287916667	7.327416667
9	9.488083333	10.89604167	12.503125	12.07354167	11.029375	8.421041667	7.469333333
9	12.3775	12.3025	12.29104167	12.04395833	10.998125	8.431458333	7.482979167
10	11.27466667	11.88479167	12.30083333	11.985	10.96791667	8.44125	7.498854167
10	8.059791667	9.687083333	11.85125	11.86854167	10.88333333	8.390208333	7.452916667
10	8.812854167	9.873541667	11.53041667	11.786875	10.89458333	8.435625	7.503229167
10	10.16	10.648125	11.42770833	11.63395833	10.85458333	8.431666667	7.5050625
10	9.8275	10.511875	11.381875	11.52	10.82	8.433958333	7.518458333
10	8.818916667	9.867916667	11.061875	11.38979167	10.76104167	8.417916667	7.501708333
10	6.535145833	8.420604167	10.668125	11.278125	10.77125	8.476666667	7.5641875
10	7.892895833	8.7205625	10.296875	11.119375	10.77875	8.536666667	7.629791667
10	8.822104167	9.343125	10.22791667	10.90083333	10.71208333	8.528541667	7.628229167
10	9.7829375	9.865	10.27416667	10.769375	10.659375	8.54375	7.652083333
10	11.3325	10.883125	10.48645833	10.678125	10.57041667	8.527708333	7.639354167
10	10.73645833	10.88291667	10.734375	10.63666667	10.465	8.496666667	7.614479167
10	7.360395833	9.008770833	10.58916667	10.66666667	10.40229167	8.49375	7.618645833
10	6.687729167	8.148333333	10.09270833	10.60875	10.36333333	8.512708333	7.646270833
10	7.736104167	8.483541667	9.742916667	10.43770833	10.29895833	8.492291667	7.628416667
10	6.744979167	7.831958333	9.448333333	10.28229167	10.27416667	8.516458333	7.657479167
10	6.362708333	7.349979167	9.0725	10.06791667	10.20229167	8.500208333	7.651833333
10	5.1285625	6.630145833	8.748958333	9.830208333	10.09666667	8.455208333	7.6134375
10	4.9896875	6.327645833	8.411041667	9.6425	10.035625	8.459583333	7.627333333
10	3.564083333	5.386270833	8.038604167	9.430416667	9.960208333	8.456041667	7.633645833
10	3.593708333	5.107916667	7.624291667	9.216041667	9.8975	8.469583333	7.6561875
10	4.075125	5.214625	7.335895833	8.982708333	9.829791667	8.482916667	7.680020833
10	3.374416667	4.81475	7.101020833	8.722708333	9.708125	8.44875	7.659125
10	3.394770833	4.674895833	6.872	8.526666667	9.615416667	8.448541667	7.667041667
10	3.317354167	4.534520833	6.720083333	8.393958333	9.578125	8.508333333	7.739583333
10	4.491583333	5.173791667	6.627875	8.180604167	9.445416667	8.464583333	7.7088125
10	3.898354167	4.9144375	6.616270833	8.05325	9.350416667	8.468125	7.728208333
10	2.009895833	3.854666667	6.356625	7.864604167	9.180208333	8.399791667	7.665479167
10	1.5363125	3.171770833	5.931979167	7.724979167	9.107708333	8.420416667	7.704395833
10	1.634604167	3.096041667	5.6138125	7.557104167	9.058125	8.453958333	7.754729167
10	3.073041667	3.7801875	5.498083333	7.339104167	8.9525	8.438541667	7.7515625
11	3.914145833	4.4434375	5.643916667	7.17775	8.830625	8.408333333	7.737645833
11	2.667916667	3.912333333	5.671958333	7.07825	8.697916667	8.371041667	7.713104167
11	2.101291667	3.392916667	5.5061875	7.042375	8.650833333	8.42	7.781020833
11	3.941791667	4.2766875	5.3920625	6.881708333	8.508333333	8.357083333	7.735270833
11	1.935395833	3.395291667	5.353729167	6.749583333	8.378958333	8.309375	7.700791667
11	1.5289375	2.962770833	5.123645833	6.640208333	8.262291667	8.266666667	7.6708125
11	1.146520833	2.493791667	4.820125	6.491333333	8.149729167	8.220958333	7.643458333
11	0.8465625	2.056583333	4.481604167	6.345479167	8.089729167	8.234375	7.6811875
11	1.029395833	2.103270833	4.2690625	6.205083333	8.0500625	8.261458333	7.726333333
11	0.994125	2.048958333	4.0904375	6.01125	7.951354167	8.22875	7.713354167
11	0.9011875	1.951520833	3.9133125	5.793208333	7.800375	8.1479375	7.648708333
11	0.704770833	1.777729167	3.8049375	5.647125	7.695520833	8.122	7.639
11	0.5234375	1.63325	3.735291667	5.576958333	7.648520833	8.150854167	7.686145833
11	0.696208333	1.711333333	3.617041667	5.432208333	7.527125	8.103395833	7.6565
11	0.82525	1.804375	3.605854167	5.3676875	7.479895833	8.125708333	7.700375
11	0.8546875	1.8093125	3.53175	5.236708333	7.354708333	8.071354167	7.663416667
11	0.85775	1.765458333	3.429895833	5.1058125	7.2224375	8.001395833	7.6101875
11	0.78075	1.6821875	3.3219375	4.957479167	7.076125	7.923229167	7.550583333
11	0.645270833	1.568916667	3.2881875	4.913125	7.030833333	7.943375	7.59275
11	0.733208333	1.587	3.218833333	4.8454375	6.951458333	7.919354167	7.584458333
11	0.56125	1.435333333	3.067104167	4.678770833	6.7930625	7.818083333	7.501895833
11	-1.2868125	0.487	2.8400625	4.5043125	6.626375	7.706541667	7.4096875
11	-3.072083333	-0.344666667	2.611520833	4.399916667	6.5364375	7.6656875	7.388270833
11	-1.971041667	-0.179541667	2.498395833	4.391479167	6.5756875	7.75775	7.504416667
11	-0.236958333	0.3996875	2.372916667	4.2650625	6.485166667	7.711770833	7.470708333
11	-2.088333333	-0.309916667	2.181354167	4.080916667	6.344083333	7.618916667	7.397916667
11	-1.952291667	-0.372729167	2.030479167	3.930854167	6.232520833	7.557583333	7.356395833
11	-0.593333333	0.0640625	1.944041667	3.8115625	6.135729167	7.508333333	7.325375
11	-1.08	-0.106291667	1.879625	3.729916667	6.080979167	7.506395833	7.3450625
11	-0.466041667	0.151041667	1.897479167	3.7044375	6.062583333	7.535916667	7.389416667
12	-0.443125	0.140291667	1.804854167	3.568916667	5.930604167	7.4535	7.323479167
12	-0.4475	0.160520833	1.802104167	3.532520833	5.894479167	7.465479167	7.354958333
12	-0.129166667	0.277208333	1.7595625	3.445895833	5.796145833	7.411583333	7.3154375
