year	doy	hour	CAM1_DBTCDT
2011	365	22	0.1085
2011	365	23	0.1075
2012	1	0	0.108
2012	1	1	0.109
2012	1	2	0.109
2012	1	3	0.107
2012	1	4	0.108
2012	1	5	0.1065
2012	1	6	0.106
2012	1	7	0.1015
2012	1	8	0.112
2012	1	9	0.1055
2012	1	10	0.11
2012	1	11	0.1065
2012	1	12	0.121
2012	1	13	0.1205
2012	1	14	0.121
2012	1	15	0.124
2012	1	16	0.125
2012	1	17	0.1255
2012	1	18	0.1295
2012	1	19	0.129
2012	1	20	0.1285
2012	1	21	0.1295
2012	1	22	0.129
2012	1	23	0.1285
2012	2	0	0.1275
2012	2	1	0.1275
2012	2	2	0.1265
2012	2	3	0.125
2012	2	4	0.124
2012	2	5	0.126
2012	2	6	0.1245
2012	2	7	0.1235
2012	2	8	0.126
2012	2	9	0.127
2012	2	10	0.1235
2012	2	11	0.1245
2012	2	12	0.1235
2012	2	13	0.123
2012	2	14	0.1235
2012	2	15	0.1225
2012	2	16	0.1215
2012	2	17	0.122
2012	2	18	0.121
2012	2	19	0.123
2012	2	20	0.127
2012	2	21	0.128
2012	2	22	0.1255
2012	2	23	0.1275
2012	3	0	0.1195
2012	3	1	0.1225
2012	3	2	0.125
2012	3	3	0.12
2012	3	4	0.1225
2012	3	5	0.123
2012	3	6	0.1245
2012	3	7	0.1235
2012	3	8	0.1235
2012	3	9	0.123
2012	3	10	0.1225
2012	3	11	0.12
2012	3	12	0.1205
2012	3	13	0.1215
2012	3	14	0.1175
2012	3	15	0.12
2012	3	16	0.1185
2012	3	17	0.1175
2012	3	18	0.1165
2012	3	19	0.117
2012	3	20	0.116
2012	3	21	0.1165
2012	3	22	0.1195
2012	3	23	0.1175
2012	4	0	0.112
2012	4	1	0.1205
2012	4	2	0.1115
2012	4	3	0.112
2012	4	4	0.1115
2012	4	5	0.1115
2012	4	6	0.11
2012	4	7	0.115
2012	4	8	0.1145
2012	4	9	0.115
2012	4	10	0.1155
2012	4	11	0.1185
2012	4	12	0.1155
2012	4	13	0.113
2012	4	14	0.112
2012	4	15	0.1115
2012	4	16	0.115
2012	4	17	0.115
2012	4	18	0.116
2012	4	19	0.1165
2012	4	20	0.1165
2012	4	21	0.1175
2012	4	22	0.1205
2012	4	23	0.121
2012	5	0	0.1195
2012	5	1	0.1195
2012	5	2	0.1155
2012	5	3	0.1165
2012	5	4	0.1165
2012	5	5	0.1175
2012	5	6	0.1165
2012	5	7	0.118
2012	5	8	0.118
2012	5	9	0.1185
2012	5	10	0.117
2012	5	11	0.1125
2012	5	12	0.1115
2012	5	13	0.1125
2012	5	14	0.1105
2012	5	15	0.113
2012	5	16	0.118
2012	5	17	0.109
2012	5	18	0.1095
2012	5	19	0.1115
2012	5	20	0.1135
2012	5	21	0.1105
2012	5	22	0.115
2012	5	23	0.112
2012	6	0	0.1135
2012	6	1	0.118
2012	6	2	0.1175
2012	6	3	0.112
2012	6	4	0.112
2012	6	5	0.1135
2012	6	6	0.1155
2012	6	7	0.1155
2012	6	8	0.1165
2012	6	9	0.1155
2012	6	10	0.115
2012	6	11	0.1115
2012	6	12	0.1095
2012	6	13	0.108
2012	6	14	0.1055
2012	6	15	0.106
2012	6	16	0.1055
2012	6	17	0.1025
2012	6	18	0.104
2012	6	19	0.111
2012	6	20	0.118
2012	6	21	0.1175
2012	6	22	0.1175
2012	6	23	0.116
2012	7	0	0.1165
2012	7	1	0.1165
2012	7	2	0.116
2012	7	3	0.115
2012	7	4	0.1145
2012	7	5	0.116
2012	7	6	0.116
2012	7	7	0.116
2012	7	8	0.115
2012	7	9	0.115
2012	7	10	0.1155
2012	7	11	0.118
2012	7	12	0.117
2012	7	13	0.117
2012	7	14	0.1175
2012	7	15	0.1165
2012	7	16	0.117
2012	7	17	0.115
2012	7	18	0.1165
2012	7	19	0.1175
2012	7	20	0.1175
2012	7	21	0.1125
2012	7	22	0.109
2012	7	23	0.1085
2012	8	0	0.1085
2012	8	1	0.1135
2012	8	2	0.114
2012	8	3	0.1145
2012	8	4	0.115
2012	8	5	0.1125
2012	8	6	0.1135
2012	8	7	0.115
2012	8	8	0.1165
2012	8	9	0.116
2012	8	10	0.114
2012	8	11	0.1145
2012	8	12	0.112
2012	8	13	0.106
2012	8	14	0.107
2012	8	15	0.108
2012	8	16	0.1105
2012	8	17	0.1115
2012	8	18	0.1105
2012	8	19	0.1115
2012	8	20	0.112
2012	8	21	0.112
2012	8	22	0.1125
2012	8	23	0.1145
2012	9	0	0.113
2012	9	1	0.112
2012	9	2	0.114
2012	9	3	0.11
2012	9	4	0.107
2012	9	5	0.1085
2012	9	6	0.112
2012	9	7	0.1165
2012	9	8	0.1155
2012	9	9	0.1135
2012	9	10	0.112
2012	9	11	0.1095
2012	9	12	0.1115
2012	9	13	0.111
2012	9	14	0.11
2012	9	15	0.115
2012	9	16	0.111
2012	9	17	0.112
2012	9	18	0.1125
2012	9	19	0.113
2012	9	20	0.114
2012	9	21	0.114
2012	9	22	0.115
2012	9	23	0.1145
2012	10	0	0.115
2012	10	1	0.1155
2012	10	2	0.1175
2012	10	3	0.113
2012	10	4	0.1145
2012	10	5	0.1155
2012	10	6	0.1165
2012	10	7	0.113
2012	10	8	0.1155
2012	10	9	0.1135
2012	10	10	0.1135
2012	10	11	0.112
2012	10	12	0.1165
2012	10	13	0.115
2012	10	14	0.108
2012	10	15	0.1075
2012	10	16	0.1075
2012	10	17	0.112
2012	10	18	0.1135
2012	10	19	0.113
2012	10	20	0.1135
2012	10	21	0.114
2012	10	22	0.1115
2012	10	23	0.1135
2012	11	0	0.1115
2012	11	1	0.1135
2012	11	2	0.113
2012	11	3	0.1155
2012	11	4	0.115
2012	11	5	0.1135
2012	11	6	0.116
2012	11	7	0.1185
2012	11	8	0.1235
2012	11	9	0.126
2012	11	10	0.1255
2012	11	11	0.1265
2012	11	12	0.1265
2012	11	13	0.1235
2012	11	14	0.1245
2012	11	15	0.125
2012	11	16	0.125
2012	11	17	0.126
2012	11	18	0.1265
2012	11	19	0.128
2012	11	20	0.1285
2012	11	21	0.126
2012	11	22	0.128
2012	11	23	0.128
2012	12	0	0.1255
2012	12	1	0.126
2012	12	2	0.128
2012	12	3	0.1285
2012	12	4	0.128
2012	12	5	0.128
2012	12	6	0.128
2012	12	7	0.128
2012	12	8	0.1285
2012	12	9	0.128
2012	12	10	0.1285
2012	12	11	0.1305
2012	12	12	0.132
2012	12	13	0.133
2012	12	14	0.132
2012	12	15	0.1335
2012	12	16	0.134
2012	12	17	0.134
2012	12	18	0.134
2012	12	19	0.1345
2012	12	20	0.1355
2012	12	21	0.136
2012	12	22	0.135
2012	12	23	0.135
2012	13	0	0.1355
2012	13	1	0.135
2012	13	2	0.134
2012	13	3	0.135
2012	13	4	0.135
2012	13	5	0.135
2012	13	6	0.135
2012	13	7	0.136
2012	13	8	0.1355
2012	13	9	0.136
2012	13	10	0.1355
2012	13	11	0.1335
2012	13	12	0.137
2012	13	13	0.134
2012	13	14	0.1355
2012	13	15	0.1355
2012	13	16	0.1355
2012	13	17	0.1355
2012	13	18	0.1355
2012	13	19	0.135
2012	13	20	0.135
2012	13	21	0.13
2012	13	22	0.1315
2012	13	23	0.133
2012	14	0	0.138
2012	14	1	0.137
2012	14	2	0.136
2012	14	3	0.1315
2012	14	4	0.137
2012	14	5	0.1345
2012	14	6	0.135
2012	14	7	0.135
2012	14	8	0.1345
2012	14	9	0.134
2012	14	10	0.134
2012	14	11	0.133
2012	14	12	0.132
2012	14	13	0.1315
2012	14	14	0.134
2012	14	15	0.1305
2012	14	16	0.13
2012	14	17	0.13
2012	14	18	0.131
2012	14	19	0.131
2012	14	20	0.1305
2012	14	21	0.1305
2012	14	22	0.1305
2012	14	23	0.1305
2012	15	0	0.13
2012	15	1	0.13
2012	15	2	0.131
2012	15	3	0.1335
2012	15	4	0.135
2012	15	5	0.1365
2012	15	6	0.1365
2012	15	7	0.1375
2012	15	8	0.137
2012	15	9	0.136
2012	15	10	0.1365
2012	15	11	0.134
2012	15	12	0.135
2012	15	13	0.133
2012	15	14	0.1345
2012	15	15	0.1355
2012	15	16	0.1355
2012	15	17	0.131
2012	15	18	0.1335
2012	15	19	0.1315
2012	15	20	0.1325
2012	15	21	0.1335
2012	15	22	0.1345
2012	15	23	0.135
2012	16	0	0.134
2012	16	1	0.1385
2012	16	2	0.137
2012	16	3	0.137
2012	16	4	0.138
2012	16	5	0.1375
2012	16	6	0.1365
2012	16	7	0.1375
2012	16	8	0.137
2012	16	9	0.1365
2012	16	10	0.136
2012	16	11	0.1345
2012	16	12	0.1345
2012	16	13	0.1355
2012	16	14	0.134
2012	16	15	0.136
2012	16	16	0.1365
2012	16	17	0.136
2012	16	18	0.136
2012	16	19	0.1365
2012	16	20	0.1365
2012	16	21	0.1365
2012	16	22	0.136
2012	16	23	0.1365
2012	17	0	0.136
2012	17	1	0.136
2012	17	2	0.136
2012	17	3	0.136
2012	17	4	0.136
2012	17	5	0.136
2012	17	6	0.1365
2012	17	7	0.1355
2012	17	8	0.1365
2012	17	9	0.1335
2012	17	10	0.132
2012	17	11	0.1355
2012	17	12	0.133
2012	17	13	0.13
2012	17	14	0.131
2012	17	15	0.135
2012	17	16	0.1325
2012	17	17	0.134
2012	17	18	0.1335
2012	17	19	0.134
2012	17	20	0.135
2012	17	21	0.1345
2012	17	22	0.135
2012	17	23	0.137
2012	18	0	0.1385
2012	18	1	0.1375
2012	18	2	0.137
2012	18	3	0.136
2012	18	4	0.1365
2012	18	5	0.1365
2012	18	6	0.136
2012	18	7	0.137
2012	18	8	0.136
2012	18	9	0.1345
2012	18	10	0.1365
2012	18	11	0.1375
2012	18	12	0.1365
2012	18	13	0.132
2012	18	14	0.136
2012	18	15	0.1415
2012	18	16	0.146
2012	18	17	0.1435
2012	18	18	0.145
2012	18	19	0.1465
2012	18	20	0.1465
2012	18	21	0.146
2012	18	22	0.147
2012	18	23	0.147
2012	19	0	0.1475
2012	19	1	0.145
2012	19	2	0.146
2012	19	3	0.146
2012	19	4	0.146
2012	19	5	0.144
2012	19	6	0.1455
2012	19	7	0.1465
2012	19	8	0.147
2012	19	9	0.143
2012	19	10	0.1415
2012	19	11	0.145
2012	19	12	0.143
2012	19	13	0.1415
2012	19	14	0.1415
2012	19	15	0.1445
2012	19	16	0.1395
2012	19	17	0.1435
2012	19	18	0.143
2012	19	19	0.142
2012	19	20	0.14
2012	19	21	0.143
2012	19	22	0.144
2012	19	23	0.1445
2012	20	0	0.146
2012	20	1	0.146
2012	20	2	0.146
2012	20	3	0.1475
2012	20	4	0.146
2012	20	5	0.146
2012	20	6	0.1455
2012	20	7	0.146
2012	20	8	0.148
2012	20	9	0.139
2012	20	10	0.141
2012	20	11	0.142
2012	20	12	0.1455
2012	20	13	0.142
2012	20	14	0.1405
2012	20	15	0.1425
2012	20	16	0.1395
2012	20	17	0.1405
2012	20	18	0.144
2012	20	19	0.145
2012	20	20	0.144
2012	20	21	0.145
2012	20	22	0.1455
2012	20	23	0.1455
2012	21	0	0.1455
2012	21	1	0.146
2012	21	2	0.146
2012	21	3	0.146
2012	21	4	0.146
2012	21	5	0.147
2012	21	6	0.1505
2012	21	7	0.1495
2012	21	8	0.147
2012	21	9	0.146
2012	21	10	0.146
2012	21	11	0.1455
2012	21	12	0.145
2012	21	13	0.1455
2012	21	14	0.1455
2012	21	15	0.1445
2012	21	16	0.1455
2012	21	17	0.146
2012	21	18	0.145
2012	21	19	0.145
2012	21	20	0.145
2012	21	21	0.145
2012	21	22	0.145
2012	21	23	0.145
2012	22	0	0.145
2012	22	1	0.145
2012	22	2	0.147
2012	22	3	0.1505
2012	22	4	0.1465
2012	22	5	0.148
2012	22	6	0.148
2012	22	7	0.148
2012	22	8	0.1485
2012	22	9	0.155
2012	22	10	0.157
2012	22	11	0.1575
2012	22	12	0.1575
2012	22	13	0.157
2012	22	14	0.1585
2012	22	15	0.1695
2012	22	16	0.1665
2012	22	17	0.1735
2012	22	18	0.173
2012	22	19	0.1855
2012	22	20	0.183
2012	22	21	0.196
2012	22	22	0.2005
2012	22	23	0.2015
2012	23	0	0.2005
2012	23	1	0.202
2012	23	2	0.203
2012	23	3	0.202
2012	23	4	0.202
2012	23	5	0.2025
2012	23	6	0.2
2012	23	7	0.2065
2012	23	8	0.21
2012	23	9	0.225
2012	23	10	0.235
2012	23	11	0.253
2012	23	12	0.252
2012	23	13	0.251
2012	23	14	0.25
2012	23	15	0.247
2012	23	16	0.2465
2012	23	17	0.2455
2012	23	18	0.246
2012	23	19	0.2445
2012	23	20	0.2445
2012	23	21	0.2435
2012	23	22	0.2425
2012	23	23	0.2415
2012	24	0	0.241
2012	24	1	0.24
2012	24	2	0.239
2012	24	3	0.2385
2012	24	4	0.2385
2012	24	5	0.24
2012	24	6	0.2455
2012	24	7	0.2445
2012	24	8	0.237
2012	24	9	0.232
2012	24	10	0.227
2012	24	11	0.23
2012	24	12	0.227
2012	24	13	0.226
2012	24	14	0.2285
2012	24	15	0.226
2012	24	16	0.224
2012	24	17	0.2245
2012	24	18	0.2255
2012	24	19	0.228
2012	24	20	0.2275
2012	24	21	0.2255
2012	24	22	0.2215
2012	24	23	0.2205
2012	25	0	0.2205
2012	25	1	0.2215
2012	25	2	0.2255
2012	25	3	0.2215
2012	25	4	0.221
2012	25	5	0.2205
2012	25	6	0.219
2012	25	7	0.219
2012	25	8	0.219
2012	25	9	0.2185
2012	25	10	0.218
2012	25	11	0.2175
2012	25	12	0.218
2012	25	13	0.2175
2012	25	14	0.2175
2012	25	15	0.2145
2012	25	16	0.2135
2012	25	17	0.216
2012	25	18	0.216
2012	25	19	0.216
2012	25	20	0.2155
2012	25	21	0.215
2012	25	22	0.215
2012	25	23	0.2145
2012	26	0	0.214
2012	26	1	0.2135
2012	26	2	0.214
2012	26	3	0.2135
2012	26	4	0.213
2012	26	5	0.213
2012	26	6	0.2115
2012	26	7	0.211
2012	26	8	0.212
2012	26	9	0.2105
2012	26	10	0.21
2012	26	11	0.2085
2012	26	12	0.2085
2012	26	13	0.208
2012	26	14	0.2075
2012	26	15	0.207
2012	26	16	0.2065
2012	26	17	0.2035
2012	26	18	0.2
2012	26	19	0.201
2012	26	20	0.202
2012	26	21	0.199
2012	26	22	0.1995
2012	26	23	0.1995
2012	27	0	0.202
2012	27	1	0.2
2012	27	2	0.202
2012	27	3	0.2025
2012	27	4	0.206
2012	27	5	0.2055
2012	27	6	0.2065
2012	27	7	0.205
2012	27	8	0.208
2012	27	9	0.2015
2012	27	10	0.207
2012	27	11	0.277
2012	27	12	0.2735
2012	27	13	0.2905
2012	27	14	0.2955
2012	27	15	0.286
2012	27	16	0.2875
2012	27	17	0.284
2012	27	18	0.28
2012	27	19	0.2835
2012	27	20	0.276
2012	27	21	0.2745
2012	27	22	0.28
2012	27	23	0.282
2012	28	0	0.2805
2012	28	1	0.2765
2012	28	2	0.2755
2012	28	3	0.2715
2012	28	4	0.2705
2012	28	5	0.2785
2012	28	6	0.281
2012	28	7	0.281
2012	28	8	0.276
2012	28	9	0.2765
2012	28	10	0.2795
2012	28	11	0.277
2012	28	12	0.275
2012	28	13	0.2735
2012	28	14	0.278
2012	28	15	0.2765
2012	28	16	0.267
2012	28	17	0.268
2012	28	18	0.263
2012	28	19	0.2655
2012	28	20	0.269
2012	28	21	0.27
2012	28	22	0.2695
2012	28	23	0.2705
2012	29	0	0.272
2012	29	1	0.2695
2012	29	2	0.2705
2012	29	3	0.265
2012	29	4	0.2665
2012	29	5	0.265
2012	29	6	0.267
2012	29	7	0.265
2012	29	8	0.269
2012	29	9	0.263
2012	29	10	0.264
2012	29	11	0.262
2012	29	12	0.2605
2012	29	13	0.2575
2012	29	14	0.257
2012	29	15	0.2615
2012	29	16	0.257
2012	29	17	0.2655
2012	29	18	0.2615
2012	29	19	0.275
2012	29	20	0.267
2012	29	21	0.2625
2012	29	22	0.2615
2012	29	23	0.2605
2012	30	0	0.26
2012	30	1	0.2575
2012	30	2	0.2585
2012	30	3	0.261
2012	30	4	0.262
2012	30	5	0.262
2012	30	6	0.2615
2012	30	7	0.261
2012	30	8	0.26
2012	30	9	0.259
2012	30	10	0.2585
2012	30	11	0.2575
2012	30	12	0.2555
2012	30	13	0.256
2012	30	14	0.2565
2012	30	15	0.2575
2012	30	16	0.257
2012	30	17	0.256
2012	30	18	0.2565
2012	30	19	0.2555
2012	30	20	0.256
2012	30	21	0.255
2012	30	22	0.255
2012	30	23	0.254
2012	31	0	0.2535
2012	31	1	0.252
2012	31	2	0.249
2012	31	3	0.252
2012	31	4	0.247
2012	31	5	0.25
2012	31	6	0.247
2012	31	7	0.2485
2012	31	8	0.2535
2012	31	9	0.249
2012	31	10	0.249
2012	31	11	0.249
2012	31	12	0.2495
2012	31	13	0.249
2012	31	14	0.2485
2012	31	15	0.248
2012	31	16	0.248
2012	31	17	0.248
2012	31	18	0.248
2012	31	19	0.2475
2012	31	20	0.2465
2012	31	21	0.247
2012	31	22	0.2465
2012	31	23	0.246
2012	32	0	0.2455
2012	32	1	0.245
2012	32	2	0.245
2012	32	3	0.245
2012	32	4	0.245
2012	32	5	0.2445
2012	32	6	0.244
2012	32	7	0.244
2012	32	8	0.2435
2012	32	9	0.242
2012	32	10	0.2425
2012	32	11	0.241
2012	32	12	0.2375
2012	32	13	0.2355
2012	32	14	0.2315
2012	32	15	0.2315
2012	32	16	0.232
2012	32	17	0.233
2012	32	18	0.232
2012	32	19	0.233
2012	32	20	0.233
2012	32	21	0.2335
2012	32	22	0.232
2012	32	23	0.2325
2012	33	0	0.2325
2012	33	1	0.232
2012	33	2	0.233
2012	33	3	0.232
2012	33	4	0.2315
2012	33	5	0.2325
2012	33	6	0.2315
2012	33	7	0.2315
2012	33	8	0.2305
2012	33	9	0.2305
2012	33	10	0.23
2012	33	11	0.23
2012	33	12	0.2295
2012	33	13	0.2285
2012	33	14	0.2285
2012	33	15	0.228
2012	33	16	0.227
2012	33	17	0.2265
2012	33	18	0.226
2012	33	19	0.226
2012	33	20	0.2255
2012	33	21	0.225
2012	33	22	0.225
2012	33	23	0.2255
2012	34	0	0.225
2012	34	1	0.225
2012	34	2	0.225
2012	34	3	0.225
2012	34	4	0.225
2012	34	5	0.225
2012	34	6	0.2245
2012	34	7	0.224
2012	34	8	0.224
2012	34	9	0.224
2012	34	10	0.223
2012	34	11	0.2215
2012	34	12	0.2235
2012	34	13	0.2185
2012	34	14	0.216
2012	34	15	0.2195
2012	34	16	0.217
2012	34	17	0.2185
2012	34	18	0.218
2012	34	19	0.2185
2012	34	20	0.2205
2012	34	21	0.221
2012	34	22	0.2205
2012	34	23	0.2205
2012	35	0	0.2205
2012	35	1	0.2205
2012	35	2	0.2195
2012	35	3	0.221
2012	35	4	0.2195
2012	35	5	0.218
2012	35	6	0.2175
2012	35	7	0.2195
2012	35	8	0.2185
2012	35	9	0.2145
2012	35	10	0.2155
2012	35	11	0.215
2012	35	12	0.2175
2012	35	13	0.2125
2012	35	14	0.2135
2012	35	15	0.219
2012	35	16	0.2205
2012	35	17	0.2205
2012	35	18	0.22
2012	35	19	0.221
2012	35	20	0.2205
2012	35	21	0.2205
2012	35	22	0.221
2012	35	23	0.2205
2012	36	0	0.2205
2012	36	1	0.22
2012	36	2	0.221
2012	36	3	0.2205
2012	36	4	0.22
2012	36	5	0.22
2012	36	6	0.2205
2012	36	7	0.2205
2012	36	8	0.22
2012	36	9	0.219
2012	36	10	0.218
2012	36	11	0.22
2012	36	12	0.2185
2012	36	13	0.2155
2012	36	14	0.213
2012	36	15	0.212
2012	36	16	0.2145
2012	36	17	0.2145
2012	36	18	0.2165
2012	36	19	0.2155
2012	36	20	0.214
2012	36	21	0.216
2012	36	22	0.216
2012	36	23	0.215
2012	37	0	0.215
2012	37	1	0.214
2012	37	2	0.215
2012	37	3	0.215
2012	37	4	0.215
2012	37	5	0.2175
2012	37	6	0.215
2012	37	7	0.2155
2012	37	8	0.22
2012	37	9	0.2165
2012	37	10	0.218
2012	37	11	0.216
2012	37	12	0.216
2012	37	13	0.2195
2012	37	14	0.219
2012	37	15	0.218
2012	37	16	0.219
2012	37	17	0.219
2012	37	18	0.2185
2012	37	19	0.2175
2012	37	20	0.2185
2012	37	21	0.2175
2012	37	22	0.218
2012	37	23	0.217
2012	38	0	0.218
2012	38	1	0.2185
2012	38	2	0.2145
2012	38	3	0.213
2012	38	4	0.2165
2012	38	5	0.2145
2012	38	6	0.214
2012	38	7	0.2165
2012	38	8	0.216
2012	38	9	0.2135
2012	38	10	0.212
2012	38	11	0.2135
2012	38	12	0.214
2012	38	13	0.2115
2012	38	14	0.212
2012	38	15	0.2135
2012	38	16	0.216
2012	38	17	0.2115
2012	38	18	0.2145
2012	38	19	0.216
2012	38	20	0.2155
2012	38	21	0.2155
2012	38	22	0.2145
2012	38	23	0.2145
2012	39	0	0.216
2012	39	1	0.216
2012	39	2	0.215
2012	39	3	0.2155
2012	39	4	0.215
2012	39	5	0.212
2012	39	6	0.21
2012	39	7	0.2155
2012	39	8	0.2165
2012	39	9	0.213
2012	39	10	0.212
2012	39	11	0.213
2012	39	12	0.211
2012	39	13	0.213
2012	39	14	0.2135
2012	39	15	0.213
2012	39	16	0.214
2012	39	17	0.2115
2012	39	18	0.212
2012	39	19	0.211
2012	39	20	0.212
2012	39	21	0.2135
2012	39	22	0.2125
2012	39	23	0.2125
2012	40	0	0.213
2012	40	1	0.214
2012	40	2	0.211
2012	40	3	0.2135
2012	40	4	0.2135
2012	40	5	0.2125
2012	40	6	0.212
2012	40	7	0.212
2012	40	8	0.2175
2012	40	9	0.214
2012	40	10	0.214
2012	40	11	0.213
2012	40	12	0.2135
2012	40	13	0.2155
2012	40	14	0.217
2012	40	15	0.2175
2012	40	16	0.2175
2012	40	17	0.2155
2012	40	18	0.2165
2012	40	19	0.216
2012	40	20	0.216
2012	40	21	0.216
2012	40	22	0.216
2012	40	23	0.2135
2012	41	0	0.2145
2012	41	1	0.214
2012	41	2	0.215
2012	41	3	0.215
2012	41	4	0.216
2012	41	5	0.2165
2012	41	6	0.2155
2012	41	7	0.215
2012	41	8	0.2155
2012	41	9	0.214
2012	41	10	0.212
2012	41	11	0.2135
2012	41	12	0.2125
2012	41	13	0.2115
2012	41	14	0.2135
2012	41	15	0.2145
2012	41	16	0.215
2012	41	17	0.215
2012	41	18	0.2175
2012	41	19	0.215
2012	41	20	0.217
2012	41	21	0.217
2012	41	22	0.216
2012	41	23	0.2165
2012	42	0	0.219
2012	42	1	0.2175
2012	42	2	0.217
2012	42	3	0.215
2012	42	4	0.2145
2012	42	5	0.2155
2012	42	6	0.2195
2012	42	7	0.218
2012	42	8	0.217
2012	42	9	0.213
2012	42	10	0.214
2012	42	11	0.214
2012	42	12	0.218
2012	42	13	0.216
2012	42	14	0.219
2012	42	15	0.2165
2012	42	16	0.2185
2012	42	17	0.219
2012	42	18	0.2195
2012	42	19	0.219
2012	42	20	0.2185
2012	42	21	0.219
2012	42	22	0.2195
2012	42	23	0.2175
2012	43	0	0.218
2012	43	1	0.2165
2012	43	2	0.216
2012	43	3	0.218
2012	43	4	0.2185
2012	43	5	0.219
2012	43	6	0.219
2012	43	7	0.219
2012	43	8	0.2195
2012	43	9	0.215
2012	43	10	0.212
2012	43	11	0.212
2012	43	12	0.215
2012	43	13	0.2125
2012	43	14	0.21
2012	43	15	0.21
2012	43	16	0.2095
2012	43	17	0.2115
2012	43	18	0.213
2012	43	19	0.2145
2012	43	20	0.215
2012	43	21	0.2155
2012	43	22	0.216
2012	43	23	0.216
2012	44	0	0.2165
2012	44	1	0.2155
2012	44	2	0.2165
2012	44	3	0.218
2012	44	4	0.2175
2012	44	5	0.218
2012	44	6	0.218
2012	44	7	0.2205
2012	44	8	0.2205
2012	44	9	0.2185
2012	44	10	0.216
2012	44	11	0.215
2012	44	12	0.216
2012	44	13	0.215
2012	44	14	0.2155
2012	44	15	0.216
2012	44	16	0.2155
2012	44	17	0.2155
2012	44	18	0.214
2012	44	19	0.214
2012	44	20	0.214
2012	44	21	0.214
2012	44	22	0.214
2012	44	23	0.214
2012	45	0	0.2145
2012	45	1	0.214
2012	45	2	0.214
2012	45	3	0.214
2012	45	4	0.2145
2012	45	5	0.214
2012	45	6	0.212
2012	45	7	0.2095
2012	45	8	0.213
2012	45	9	0.209
2012	45	10	0.208
2012	45	11	0.2105
2012	45	12	0.2115
2012	45	13	0.2035
2012	45	14	0.2045
2012	45	15	0.207
2012	45	16	0.2055
2012	45	17	0.214
2012	45	18	0.214
2012	45	19	0.212
2012	45	20	0.212
2012	45	21	0.213
2012	45	22	0.212
2012	45	23	0.213
2012	46	0	0.2145
2012	46	1	0.2155
2012	46	2	0.215
2012	46	3	0.215
2012	46	4	0.216
2012	46	5	0.216
2012	46	6	0.2155
2012	46	7	0.215
2012	46	8	0.214
2012	46	9	0.2125
2012	46	10	0.207
2012	46	11	0.207
2012	46	12	0.211
2012	46	13	0.2075
2012	46	14	0.2055
2012	46	15	0.2095
2012	46	16	0.2045
2012	46	17	0.2095
2012	46	18	0.2015
2012	46	19	0.203
2012	46	20	0.207
2012	46	21	0.2095
2012	46	22	0.2115
2012	46	23	0.214
2012	47	0	0.216
2012	47	1	0.2155
2012	47	2	0.2025
2012	47	3	0.2035
2012	47	4	0.2085
2012	47	5	0.2125
2012	47	6	0.2135
2012	47	7	0.213
2012	47	8	0.215
2012	47	9	0.216
2012	47	10	0.2185
2012	47	11	0.22
2012	47	12	0.2195
2012	47	13	0.2195
2012	47	14	0.2195
2012	47	15	0.218
2012	47	16	0.219
2012	47	17	0.218
2012	47	18	0.2195
2012	47	19	0.22
2012	47	20	0.219
2012	47	21	0.219
2012	47	22	0.2195
2012	47	23	0.2195
2012	48	0	0.2175
2012	48	1	0.216
2012	48	2	0.223
2012	48	3	0.2395
2012	48	4	0.2465
2012	48	5	0.2495
2012	48	6	0.2475
2012	48	7	0.245
2012	48	8	0.2435
2012	48	9	0.241
2012	48	10	0.241
2012	48	11	0.2415
2012	48	12	0.241
2012	48	13	0.241
2012	48	14	0.2405
2012	48	15	0.242
2012	48	16	0.241
2012	48	17	0.241
2012	48	18	0.2395
2012	48	19	0.239
2012	48	20	0.235
2012	48	21	0.231
2012	48	22	0.2285
2012	48	23	0.23
2012	49	0	0.2295
2012	49	1	0.235
2012	49	2	0.2105
2012	49	3	0.215
2012	49	4	0.2225
2012	49	5	0.2215
2012	49	6	0.228
2012	49	7	0.2325
2012	49	8	0.2365
2012	49	9	0.24
2012	49	10	0.235
2012	49	11	0.241
2012	49	12	0.2265
2012	49	13	0.2255
2012	49	14	0.225
2012	49	15	0.2275
2012	49	16	0.228
2012	49	17	0.2285
2012	49	18	0.2305
2012	49	19	0.2315
2012	49	20	0.232
2012	49	21	0.233
2012	49	22	0.233
2012	49	23	0.233
2012	50	0	0.233
2012	50	1	0.233
2012	50	2	0.2325
2012	50	3	0.233
2012	50	4	0.233
2012	50	5	0.233
2012	50	6	0.2335
2012	50	7	0.235
2012	50	8	0.2345
2012	50	9	0.2275
2012	50	10	0.2285
2012	50	11	0.2255
2012	50	12	0.2305
2012	50	13	0.2265
2012	50	14	0.2265
2012	50	15	0.2245
2012	50	16	0.2285
2012	50	17	0.227
2012	50	18	0.2305
2012	50	19	0.231
2012	50	20	0.2315
2012	50	21	0.227
2012	50	22	0.2275
2012	50	23	0.2335
2012	51	0	0.227
2012	51	1	0.2305
2012	51	2	0.2285
2012	51	3	0.2275
2012	51	4	0.2295
2012	51	5	0.2305
2012	51	6	0.231
2012	51	7	0.2295
2012	51	8	0.2305
2012	51	9	0.2305
2012	51	10	0.2295
2012	51	11	0.2295
2012	51	12	0.229
2012	51	13	0.228
2012	51	14	0.226
2012	51	15	0.226
