Group.1	EM1_HollowSurf	EM1_Hollow5cm	EM1_Hollow20cm	EM1_Hollow40cm	EM1_Hollow80cm	EM1_Hollow160cm	EM1_Hollow200cm
1274	16.02125	15.48229167	13.748125	11.43	7.775520833	4.897479167	4.792375
1275	17.20708333	16.62333333	14.06145833	11.49833333	7.885479167	4.933770833	4.8029375
1276	17.66854167	17.296875	14.729375	11.66541667	7.982645833	4.965791667	4.81125
1277	17.42270833	17.03604167	14.87333333	11.93833333	8.112979167	5.033020833	4.8544375
1278	16.87770833	16.67041667	14.92416667	12.12916667	8.225208333	5.079541667	4.8809375
1279	16.22958333	16.06291667	14.76166667	12.284375	8.361041667	5.1505625	4.929208333
1280	15.43208333	15.28625	14.42104167	12.334375	8.485625	5.204645833	4.963375
1281	15.22708333	14.99395833	14.12625	12.30729167	8.611875	5.261520833	4.995541667
1282	16.98979167	16.020625	14.10583333	12.25729167	8.735625	5.323958333	5.033770833
1283	17.16041667	16.53895833	14.39104167	12.22458333	8.797083333	5.341479167	5.0281875
1284	17.26729167	16.64479167	14.62770833	12.33833333	8.901666667	5.412166667	5.074520833
1285	16.45208333	16.19958333	14.70895833	12.44395833	8.972083333	5.459125	5.1005625
1286	15.81770833	15.59020833	14.55020833	12.56104167	9.083958333	5.544270833	5.169166667
1287	15.901875	15.53833333	14.425625	12.60020833	9.182708333	5.614166667	5.217375
1288	17.09875	16.50770833	14.56333333	12.549375	9.216458333	5.618833333	5.196875
1289	16.40604167	16.01	14.59041667	12.60083333	9.3	5.6838125	5.236895833
1290	15.65541667	15.50208333	14.53145833	12.67541667	9.388333333	5.754395833	5.289625
1291	15.208125	15.18	14.41666667	12.715625	9.485833333	5.837645833	5.357208333
1292	15.24770833	14.98833333	14.14125	12.660625	9.522708333	5.862625	5.360625
1293	14.51895833	14.45958333	13.96416667	12.61145833	9.59125	5.9206875	5.398333333
1294	15.019375	14.738125	13.87833333	12.55291667	9.656666667	5.982875	5.44
1295	15.69708333	15.22708333	13.96958333	12.531875	9.732083333	6.068770833	5.506416667
1296	16.81479167	16.07145833	14.188125	12.49583333	9.737291667	6.08475	5.503270833
1297	17.06666667	16.30375	14.4575	12.59916667	9.8175	6.184583333	5.587041667
1298	18.79166667	17.64916667	14.91541667	12.67104167	9.816458333	6.200854167	5.586
1299	19.16666667	18.45541667	15.64125	12.85895833	9.844375	6.2376875	5.603395833
1300	17.15375	17.14375	15.73375	13.1175	9.903125	6.304895833	5.656270833
1301	16.63166667	16.52625	15.47208333	13.2675	9.97	6.352916667	5.696333333
1302	17.265	16.84458333	15.39208333	13.31875	10.04541667	6.400041667	5.729916667
1303	17.27166667	16.88270833	15.420625	13.36604167	10.12770833	6.4573125	5.7693125
1304	17.16458333	16.965	15.54458333	13.41104167	10.195	6.50175	5.801395833
1305	16.52875	16.37875	15.40541667	13.49145833	10.28458333	6.5706875	5.858979167
1306	16.33208333	16.19604167	15.283125	13.514375	10.36	6.6264375	5.902166667
1307	16.42541667	16.24583333	15.23958333	13.51145833	10.42270833	6.67325	5.936229167
1308	16.47958333	16.27229167	15.24604167	13.52625	10.49145833	6.7278125	5.978625
1309	16.50645833	16.2975	15.26520833	13.54604167	10.548125	6.776958333	6.016166667
1310	16.48583333	16.29020833	15.28833333	13.58229167	10.610625	6.835083333	6.062625
1311	16.49729167	16.35833333	15.29875	13.58	10.63541667	6.8550625	6.0715
1312	15.23708333	15.58875	15.22583333	13.63041667	10.70208333	6.920604167	6.125604167
1313	15.49833333	15.50125	15.01729167	13.620625	10.75229167	6.967645833	6.158708333
1314	16.1225	15.87229167	14.98375	13.56979167	10.78291667	7.000708333	6.180375
1315	15.56291667	15.65666667	15.030625	13.57104167	10.83291667	7.056291667	6.2276875
1316	16.054375	15.83375	15.00979167	13.58375	10.87541667	7.106958333	6.265333333
1317	16.395	16.03979167	15.040625	13.58041667	10.90291667	7.140958333	6.2871875
1318	17.31270833	16.67	15.190625	13.5825	10.913125	7.159645833	6.297708333
1319	16.95958333	16.70333333	15.423125	13.66583333	10.96416667	7.2264375	6.356166667
1320	15.28104167	15.60208333	15.3175	13.75583333	11.01770833	7.286395833	6.409333333
1321	15.46604167	15.633125	15.15041667	13.748125	11.03645833	7.317854167	6.4303125
1322	14.58541667	14.98541667	14.980625	13.74416667	11.09145833	7.3709375	6.4768125
1323	16.35395833	15.83770833	14.90083333	13.695	11.119375	7.4031875	6.500291667
1324	17.09916667	16.471875	15.07604167	13.65604167	11.125625	7.418479167	6.508916667
1325	16.51354167	16.29354167	15.24	13.69208333	11.14416667	7.446979167	6.5290625
1326	16.49541667	16.18125	15.23041667	13.750625	11.18270833	7.495895833	6.573104167
1327	17.30729167	16.84395833	15.406875	13.766875	11.18520833	7.508166667	6.5774375
1328	16.175625	16.19166667	15.4325	13.843125	11.23104167	7.563875	6.626145833
1329	16.61020833	16.30541667	15.383125	13.9	11.283125	7.614770833	6.670104167
1330	17.56354167	16.85708333	15.43791667	13.90458333	11.29833333	7.633270833	6.681104167
1331	17.78	17.104375	15.605	13.954375	11.34104167	7.678166667	6.720520833
1332	17.96125	17.32604167	15.76291667	13.996875	11.34875	7.687458333	6.724604167
1333	16.095	16.425	15.79729167	14.083125	11.39	7.7313125	6.765666667
1334	15.20833333	15.6625	15.56041667	14.1525	11.45770833	7.7970625	6.827458333
1335	14.22708333	14.90625	15.22229167	14.13520833	11.52083333	7.852479167	6.878791667
1336	14.25791667	14.65291667	14.893125	14.02583333	11.54520833	7.8705625	6.891729167
1337	15.80729167	15.54229167	14.86583333	13.91770833	11.56958333	7.897145833	6.9171875
1338	15.98145833	15.716875	14.91770833	13.85791667	11.58833333	7.928916667	6.943604167
1339	16.07270833	15.74395833	14.92645833	13.830625	11.59895833	7.957208333	6.966791667
1340	15.83083333	15.71541667	14.96770833	13.840625	11.63604167	8.0225	7.029125
1341	14.24354167	14.729375	14.84125	13.84583333	11.66333333	8.0726875	7.074875
1342	14.96833333	14.933125	14.64395833	13.781875	11.65208333	8.0873125	7.083125
1343	15.79958333	15.47416667	14.69291667	13.73645833	11.66916667	8.1213125	7.111041667
1344	15.17583333	15.35770833	14.82854167	13.72979167	11.68458333	8.1676875	7.1575
1345	13.50354167	14.201875	14.63395833	13.75145833	11.70604167	8.21725	7.204729167
1346	13.815625	14.103125	14.33729167	13.69645833	11.71770833	8.2533125	7.236354167
1347	14.60083333	14.5275	14.24458333	13.59479167	11.71625	8.278125	7.257291667
1348	14.19291667	14.42375	14.228125	13.47125	11.6525	8.24625	7.2215
1349	12.22645833	13.25791667	14.03354167	13.40875	11.62145833	8.24625	7.221604167
1350	10.56875	11.84854167	13.45104167	13.33145833	11.65104167	8.308333333	7.278416667
1351	9.684583333	11.038125	12.84645833	13.09270833	11.61541667	8.31	7.275666667
1352	9.594958333	10.68229167	12.40291667	12.89333333	11.65375	8.390833333	7.3580625
1353	10.27583333	10.96520833	12.08479167	12.60541667	11.59375	8.387083333	7.3528125
1354	9.651041667	10.60895833	11.90604167	12.40270833	11.56229167	8.425416667	7.390229167
1355	9.632791667	10.40104167	11.68375	12.25125	11.55041667	8.493333333	7.458875
1356	10.01645833	10.58895833	11.553125	12.06854167	11.48625	8.520625	7.48725
1357	10.924375	11.13208333	11.56770833	11.93166667	11.42645833	8.550208333	7.5194375
1358	12.00604167	11.77291667	11.645625	11.78854167	11.30625	8.5175	7.484104167
1359	12.69979167	12.37291667	11.88791667	11.770625	11.25458333	8.557083333	7.527729167
1360	12.015	12.21770833	12.08270833	11.77291667	11.18458333	8.577291667	7.553416667
1361	10.421875	11.21	11.98666667	11.81083333	11.151875	8.613958333	7.5960625
1362	10.396875	11.011875	11.78291667	11.78895833	11.11895833	8.645625	7.6349375
1363	12.37333333	12.01291667	11.72958333	11.66395833	11.02083333	8.6	7.590395833
1364	13.09854167	12.66229167	11.95270833	11.61604167	10.96020833	8.589791667	7.588854167
1365	12.41479167	12.445	12.175	11.70854167	10.98270833	8.666041667	7.675333333
1366	12.73979167	12.61020833	12.23958333	11.74770833	10.951875	8.676875	7.6925
1367	12.71979167	12.66666667	12.31041667	11.75708333	10.89875	8.660416667	7.686208333
1368	11.81875	12.28041667	12.37375	11.80958333	10.893125	8.679166667	7.718979167
1369	11.03645833	11.65145833	12.17875	11.81458333	10.86625	8.674583333	7.721
1370	11.09520833	11.45625	11.924375	11.74	10.82604167	8.657916667	7.713333333
1371	11.37854167	11.59729167	11.78145833	11.63125	10.77541667	8.614583333	7.6760625
1372	9.185208333	10.43916667	11.64125	11.575625	10.77333333	8.628958333	7.699291667
1373	8.843541667	9.831458333	11.239375	11.49895833	10.776875	8.649583333	7.7273125
1374	8.120416667	9.246458333	10.85479167	11.38458333	10.813125	8.712708333	7.8020625
1375	7.756395833	8.787916667	10.39708333	11.105625	10.70770833	8.639375	7.733395833
1376	7.2619375	8.391666667	10.09208333	10.91395833	10.69291667	8.665625	7.7695625
1377	7.070541667	8.165125	9.821666667	10.72291667	10.6575	8.682083333	7.792770833
1378	6.287208333	7.551166667	9.473541667	10.49083333	10.57354167	8.662291667	7.7806875
1379	5.898145833	7.158895833	9.131875	10.256875	10.48104167	8.640833333	7.763625
1380	5.000916667	6.556375	8.894791667	10.14125	10.50270833	8.737916667	7.868208333
1381	6.607395833	7.163479167	8.640208333	9.936666667	10.43354167	8.749166667	7.88775
1382	7.866666667	8.045458333	8.637291667	9.653958333	10.251875	8.654166667	7.8001875
1383	6.541	7.470583333	8.756041667	9.61875	10.23625	8.727083333	7.880854167
1384	5.747229167	6.917833333	8.591041667	9.526458333	10.14458333	8.725625	7.887958333
1385	6.579583333	7.158541667	8.431875	9.442291667	10.09125	8.753541667	7.926041667
1386	7.963958333	8.023395833	8.425	9.247708333	9.928125	8.6725	7.859458333
1387	6.8988125	7.6356875	8.550833333	9.220625	9.88125	8.701666667	7.894583333
1388	6.5760625	7.250645833	8.434166667	9.204583333	9.841458333	8.736041667	7.9416875
1389	6.659979167	7.2605	8.252916667	9.024166667	9.662916667	8.628541667	7.842791667
1390	6.154895833	7.000354167	8.229791667	9.0125	9.658125	8.684791667	7.913520833
1391	6.648333333	7.108375	8.1245625	8.952916667	9.611041667	8.695	7.934583333
1392	7.8694375	7.914895833	8.177375	8.839583333	9.505208333	8.645208333	7.9021875
1393	7.227125	7.622375	8.307854167	8.865208333	9.506875	8.6975	7.966791667
1394	6.745229167	7.452520833	8.275833333	8.784375	9.377083333	8.618541667	7.899895833
1395	4.991520833	6.324791667	8.119479167	8.807708333	9.377291667	8.663541667	7.962479167
1396	6.2854375	6.758791667	7.812833333	8.639583333	9.232708333	8.558333333	7.869416667
1397	6.543875	7.043916667	7.816958333	8.537916667	9.174375	8.535208333	7.8599375
1398	5.968625	6.666604167	7.754229167	8.471458333	9.120833333	8.5175	7.857895833
1399	5.58725	6.422541667	7.618416667	8.388541667	9.056875	8.489791667	7.843916667
1400	3.474333333	5.2250625	7.382208333	8.312083333	9.01	8.477083333	7.846916667
1401	2.417354167	4.235770833	6.891916667	8.172916667	8.95625	8.464166667	7.849395833
1402	2.605625	4.057520833	6.484916667	8.0095625	8.9375	8.484166667	7.881479167
1403	3.281541667	4.2386875	6.183208333	7.774541667	8.864791667	8.459166667	7.868145833
1404	4.007291667	4.630375	6.051979167	7.5486875	8.771458333	8.417708333	7.8373125
1405	3.417708333	4.3928125	6.009708333	7.389333333	8.685208333	8.394375	7.828270833
1406	3.53525	4.362875	5.9030625	7.2609375	8.593541667	8.369583333	7.8161875
1407	3.401166667	4.276104167	5.82125	7.1574375	8.520208333	8.364583333	7.823666667
1408	3.334645833	4.1976875	5.709020833	7.035854167	8.425	8.333958333	7.806541667
1409	2.029	3.476479167	5.517604167	6.890604167	8.305208333	8.278333333	7.764833333
1410	1.544979167	2.9465	5.194479167	6.712708333	8.173958333	8.211875	7.709125
1411	1.447229167	2.744083333	4.943791667	6.5789375	8.11	8.213541667	7.723604167
1412	1.343333333	2.535979167	4.686104167	6.398479167	8.018770833	8.184375	7.709916667
1413	1.287708333	2.398208333	4.434333333	6.179041667	7.886416667	8.116479167	7.657395833
1414	0.505125	1.9036875	4.2203125	6.002979167	7.792479167	8.092020833	7.646729167
1415	-1.0093125	0.992583333	3.928604167	5.82175	7.6879375	8.0604375	7.629625
1416	-0.870208333	0.832	3.640625	5.6195625	7.563125	8.008604167	7.591854167
1417	-0.637708333	0.824416667	3.445395833	5.4545	7.474291667	7.992729167	7.591125
1418	-0.698541667	0.7249375	3.2745	5.2851875	7.376041667	7.969729167	7.583125
1419	-0.330520833	0.8170625	3.152166667	5.1434375	7.290458333	7.958895833	7.5875
1420	-1.325625	0.352208333	2.956020833	4.935479167	7.128583333	7.873458333	7.518729167
1421	-0.808375	0.467708333	2.933645833	4.924541667	7.163979167	7.9860625	7.650270833
1422	-0.032395833	0.7845	2.892666667	4.852125	7.118916667	8.013770833	7.691666667
1423	0.196375	0.864729167	2.7751875	4.686291667	6.977854167	7.9481875	7.642041667
1424	0.101229167	0.793333333	2.623291667	4.4798125	6.782895833	7.825333333	7.537416667
1425	-0.650416667	0.482	2.5514375	4.371041667	6.683104167	7.795354167	7.525770833
1426	-0.76	0.388875	2.439625	4.215604167	6.521166667	7.6994375	7.445479167
1427	-2.361041667	-0.3500625	2.306291667	4.102604167	6.408145833	7.6518125	7.4205625
1428	-0.803541667	0.162729167	2.284166667	4.077125	6.3765625	7.679729167	7.463604167
1429	-0.315833333	0.3525625	2.236791667	4.0136875	6.31075	7.6695	7.469958333
1430	-1.313125	-0.081083333	2.096958333	3.862375	6.158416667	7.570083333	7.390270833
1431	-2.282083333	-0.533125	1.975333333	3.745291667	6.045395833	7.509145833	7.349270833
1432	-1.397916667	-0.270729167	1.9280625	3.692166667	5.991958333	7.504833333	7.361229167
1433	-1.350625	-0.273208333	1.8621875	3.62125	5.919895833	7.477020833	7.3514375
1434	-1.445625	-0.331416667	1.817583333	3.576041667	5.88425	7.487479167	7.3825625
1435	-0.982083333	-0.172041667	1.770166667	3.505020833	5.8121875	7.4579375	7.36925
1436	-1.412916667	-0.388875	1.652958333	3.377041667	5.6885	7.377583333	7.307958333
1437	-0.26125	0.093458333	1.68975	3.373229167	5.680041667	7.407041667	7.352520833
1438	-0.176666667	0.129229167	1.614479167	3.2618125	5.561	7.325916667	7.289208333
1439	-0.42	0.028770833	1.5640625	3.180854167	5.473729167	7.2761875	7.258354167
1440	-0.310625	0.09575	1.566125	3.146395833	5.4264375	7.264770833	7.263166667
1441	-0.166666667	0.171375	1.558479167	3.1050625	5.369979167	7.2419375	7.2570625
1442	-0.061770833	0.235520833	1.553666667	3.0675	5.315625	7.2196875	7.251479167
1443	0.029625	0.301270833	1.558979167	3.032354167	5.258791667	7.193645833	7.242083333
1444	0.0629375	0.3343125	1.563354167	3.007041667	5.207583333	7.1705	7.235583333
1445	0.034979167	0.274958333	1.458020833	2.889729167	5.072875	7.064541667	7.145208333
1446	-0.028520833	0.231708333	1.395229167	2.8073125	4.979291667	6.991833333	7.091541667
1447	-0.289770833	0.110875	1.3613125	2.741083333	4.893020833	6.92625	7.0408125
1448	-0.6575	-0.054666667	1.32725	2.692041667	4.830208333	6.887041667	7.017875
1449	-0.227083333	0.1639375	1.382291667	2.712104167	4.823104167	6.897229167	7.040354167
1450	-0.064125	0.258104167	1.40675	2.710833333	4.7983125	6.888645833	7.046208333
1451	-0.008125	0.293333333	1.407229167	2.68975	4.754416667	6.860458333	7.032666667
1452	0.066625	0.346604167	1.41025	2.673645833	4.714854167	6.835041667	7.0213125
1453	0.096625	0.359291667	1.393229167	2.639541667	4.659916667	6.792333333	6.9925625
1454	0.088229167	0.347083333	1.368729167	2.597166667	4.597708333	6.740791667	6.954375
1455	0.082291667	0.34525	1.359916667	2.5695625	4.549270833	6.7010625	6.928208333
1456	-0.0724375	0.25925	1.3153125	2.507875	4.469375	6.628208333	6.8674375
1457	-0.461729167	0.090083333	1.301041667	2.483479167	4.426729167	6.591625	6.843354167
1458	-1.045208333	-0.218708333	1.1716875	2.3425	4.265354167	6.4365	6.7014375
1459	-1.938125	-0.652708333	1.079666667	2.263854167	4.172875	6.3506875	6.629125
1460	-2.13625	-0.779583333	1.028645833	2.231854167	4.128	6.310895833	6.600770833
1461	-1.407291667	-0.478125	1.09925	2.319479167	4.2090625	6.395854167	6.697041667
