    175,        14.5451,        11.7706,        10.9819,        10.3544,         9.6615,         8.9312,         7.8620,         6.6128,         5.5892,         4.7507,         4.0348
    176,        16.3705,        12.8311,        11.4072,        10.4350,         9.6609,         8.9438,         7.9090,         6.6697,         5.6370,         4.7827,         4.0494
    177,        16.0099,        13.0640,        11.7652,        10.6654,         9.7642,         8.9893,         7.9517,         6.7218,         5.6829,         4.8142,         4.0644
    178,        14.5795,        12.5513,        11.8152,        10.8331,         9.8984,         9.0734,         8.0035,         6.7712,         5.7266,         4.8451,         4.0797
    179,        16.2218,        14.7591,        12.1435,        10.8837,         9.9756,         9.1585,         8.0655,         6.8210,         5.7688,         4.8752,         4.0953
    180,        17.6985,        15.9159,        13.1100,        11.3809,        10.1840,         9.2606,         8.1320,         6.8721,         5.8102,         4.9048,         4.1111
    181,        21.2377,        19.5808,        15.2199,        12.3301,        10.6029,         9.4549,         8.2189,         6.9261,         5.8513,         4.9340,         4.1273
    182,        22.6780,        20.0529,        16.6034,        13.4877,        11.2982,         9.8110,         8.3551,         6.9890,         5.8934,         4.9630,         4.1437
    183,        19.5255,        18.1560,        16.4115,        14.0756,        11.9389,        10.2679,         8.5606,         7.0706,         5.9390,         4.9925,         4.1604
    184,        18.5446,        16.6953,        15.6500,        14.0496,        12.2705,        10.6591,         8.8083,         7.1763,         5.9914,         5.0234,         4.1773
    185,        21.0917,        17.1415,        15.4738,        13.9287,        12.3793,        10.9092,         9.0470,         7.3011,         6.0528,         5.0568,         4.1946
    186,        19.8360,        17.3278,        15.6603,        14.0125,        12.4835,        11.0782,         9.2503,         7.4335,         6.1229,         5.0937,         4.2122
    187,        18.2480,        16.4655,        15.4045,        14.0386,        12.5982,        11.2295,         9.4250,         7.5652,         6.1994,         5.1342,         4.2302
    188,        20.2963,        16.8380,        15.3438,        13.9857,        12.6461,        11.3480,         9.5786,         7.6925,         6.2798,         5.1780,         4.2487
    189,        19.4412,        16.7497,        15.4003,        14.0338,        12.7054,        11.4419,         9.7108,         7.8134,         6.3619,         5.2244,         4.2677
    190,        20.1411,        17.0052,        15.4979,        14.0959,        12.7760,        11.5322,         9.8279,         7.9269,         6.4441,         5.2726,         4.2873
    191,        20.8826,        17.2863,        15.6347,        14.1897,        12.8619,        11.6241,         9.9357,         8.0335,         6.5251,         5.3219,         4.3075
    192,        19.1446,        17.1192,        15.7499,        14.3147,        12.9670,        11.7223,        10.0388,         8.1344,         6.6043,         5.3716,         4.3283
    193,        15.7922,        16.1473,        15.4910,        14.3227,        13.0513,        11.8221,        10.1402,         8.2308,         6.6813,         5.4212,         4.3496
    194,        15.0652,        15.0071,        14.8053,        14.0764,        13.0290,        11.8887,        10.2355,         8.3235,         6.7563,         5.4705,         4.3715
    195,        15.4328,        14.8729,        14.4723,        13.7959,        12.9039,        11.8874,        10.3109,         8.4110,         6.8291,         5.5193,         4.3940
